Original_ID	Original_Description	Mapping	Original_Index	Cluster_Center_Boolean	MetaGeneSet	MetaGeneSet_Description
ENSG00000108468	CBX1 PPI subnetwork	319	4748	False	GO:0044427	chromosomal part
ENSG00000148773	MKI67 PPI subnetwork	319	9211	False	GO:0044427	chromosomal part
REACTOME_MEIOSIS	REACTOME_MEIOSIS	319	4121	False	GO:0044427	chromosomal part
ENSG00000002016	RAD52 PPI subnetwork	319	10193	False	GO:0044427	chromosomal part
ENSG00000143799	PARP1 PPI subnetwork	319	4845	False	GO:0044427	chromosomal part
ENSG00000159259	CHAF1B PPI subnetwork	319	4746	False	GO:0044427	chromosomal part
GO:0016234	inclusion body	320	3910	True	GO:0016234	inclusion body
GO:0016235	aggresome	320	3909	False	GO:0016234	inclusion body
GO:0005859	muscle myosin complex	321	3623	False	GO:0030016	myofibril
ENSG00000101306	MYLK2 PPI subnetwork	321	7352	False	GO:0030016	myofibril
ENSG00000183091	NEB PPI subnetwork	321	6744	False	GO:0030016	myofibril
GO:0044449	contractile fiber part	321	3961	False	GO:0030016	myofibril
MP:0003915	increased left ventricle weight	321	2009	False	GO:0030016	myofibril
ENSG00000155657	TTN PPI subnetwork	321	8798	False	GO:0030016	myofibril
GO:0017022	myosin binding	321	3123	False	GO:0030016	myofibril
ENSG00000173991	TCAP PPI subnetwork	321	5897	False	GO:0030016	myofibril
GO:0005790	smooth endoplasmic reticulum	321	3796	False	GO:0030016	myofibril
GO:0032982	myosin filament	321	3661	False	GO:0030016	myofibril
ENSG00000152137	HSPB8 PPI subnetwork	321	9115	False	GO:0030016	myofibril
ENSG00000107796	ACTA2 PPI subnetwork	321	9883	False	GO:0030016	myofibril
MP:0004090	abnormal sarcomere morphology	321	941	False	GO:0030016	myofibril
MP:0009413	skeletal muscle fiber atrophy	321	1111	False	GO:0030016	myofibril
MP:0005599	increased cardiac muscle contractility	321	1700	False	GO:0030016	myofibril
ENSG00000135723	FHOD1 PPI subnetwork	321	10576	False	GO:0030016	myofibril
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY	321	160	False	GO:0030016	myofibril
GO:0005865	striated muscle thin filament	321	3667	False	GO:0030016	myofibril
REACTOME_MUSCLE_CONTRACTION	REACTOME_MUSCLE_CONTRACTION	321	4649	False	GO:0030016	myofibril
ENSG00000130560	UBAC1 PPI subnetwork	321	5572	False	GO:0030016	myofibril
ENSG00000166165	CKB PPI subnetwork	321	9895	False	GO:0030016	myofibril
ENSG00000145321	GC PPI subnetwork	321	9240	False	GO:0030016	myofibril
MP:0009409	abnormal skeletal muscle fiber type ratio	321	2020	False	GO:0030016	myofibril
MP:0000733	abnormal muscle development	321	1379	False	GO:0030016	myofibril
ENSG00000118762	PKD2 PPI subnetwork	321	7482	False	GO:0030016	myofibril
GO:0030018	Z disc	321	3915	False	GO:0030016	myofibril
GO:0031143	pseudopodium	321	3904	False	GO:0030016	myofibril
GO:0003785	actin monomer binding	321	3419	False	GO:0030016	myofibril
GO:0030016	myofibril	321	3919	True	GO:0030016	myofibril
REACTOME_STRIATED_MUSCLE_CONTRACTION	REACTOME_STRIATED_MUSCLE_CONTRACTION	321	4336	False	GO:0030016	myofibril
GO:0030017	sarcomere	321	3920	False	GO:0030016	myofibril
MP:0002841	impaired skeletal muscle contractility	321	1181	False	GO:0030016	myofibril
ENSG00000170276	ENSG00000170276 PPI subnetwork	321	6631	False	GO:0030016	myofibril
ENSG00000177791	MYOZ1 PPI subnetwork	321	8859	False	GO:0030016	myofibril
ENSG00000128591	FLNC PPI subnetwork	321	9026	False	GO:0030016	myofibril
ENSG00000077157	PPP1R12B PPI subnetwork	321	8345	False	GO:0030016	myofibril
MP:0001625	cardiac hypertrophy	321	1471	False	GO:0030016	myofibril
ENSG00000148848	ADAM12 PPI subnetwork	321	8300	False	GO:0030016	myofibril
MP:0002106	abnormal muscle physiology	321	1597	False	GO:0030016	myofibril
GO:0016459	myosin complex	321	3932	False	GO:0030016	myofibril
MP:0005039	hypoxia	321	1849	False	GO:0030016	myofibril
ENSG00000107789	MINPP1 PPI subnetwork	321	7970	False	GO:0030016	myofibril
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	321	142	False	GO:0030016	myofibril
MP:0011107	partial embryonic lethality before turning of embryo	321	1399	False	GO:0030016	myofibril
GO:0031432	titin binding	321	3072	False	GO:0030016	myofibril
GO:0016460	myosin II complex	321	3947	False	GO:0030016	myofibril
ENSG00000140416	TPM1 PPI subnetwork	321	9185	False	GO:0030016	myofibril
GO:0008307	structural constituent of muscle	321	3023	False	GO:0030016	myofibril
GO:0000146	microfilament motor activity	321	3211	False	GO:0030016	myofibril
ENSG00000198947	DMD PPI subnetwork	321	8682	False	GO:0030016	myofibril
ENSG00000158022	TRIM63 PPI subnetwork	321	4924	False	GO:0030016	myofibril
ENSG00000127831	VIL1 PPI subnetwork	321	5720	False	GO:0030016	myofibril
GO:0043292	contractile fiber	321	3690	False	GO:0030016	myofibril
GO:0031674	I band	321	3723	False	GO:0030016	myofibril
ENSG00000092529	CAPN3 PPI subnetwork	321	6402	False	GO:0030016	myofibril
GO:0031672	A band	321	3722	False	GO:0030016	myofibril
ENSG00000127603	MACF1 PPI subnetwork	321	5639	False	GO:0030016	myofibril
ENSG00000029534	ANK1 PPI subnetwork	321	9924	False	GO:0030016	myofibril
ENSG00000022267	FHL1 PPI subnetwork	321	8616	False	GO:0030016	myofibril
MP:0004091	abnormal Z lines	321	2332	False	GO:0030016	myofibril
GO:0043034	costamere	321	3720	False	GO:0030016	myofibril
MP:0000749	muscle degeneration	321	1213	False	GO:0030016	myofibril
GO:0005523	tropomyosin binding	321	2958	False	GO:0030016	myofibril
ENSG00000014216	CAPN1 PPI subnetwork	321	4946	False	GO:0030016	myofibril
GO:0042805	actinin binding	321	2924	False	GO:0030016	myofibril
MP:0006267	abnormal intercalated disc morphology	321	1030	False	GO:0030016	myofibril
ENSG00000108854	SMURF2 PPI subnetwork	321	7554	False	GO:0030016	myofibril
ENSG00000103187	COTL1 PPI subnetwork	321	10568	False	GO:0030016	myofibril
ENSG00000105048	TNNT1 PPI subnetwork	321	6423	False	GO:0030016	myofibril
MP:0004753	abnormal miniature excitatory postsynaptic currents	322	790	False	GO:0044456	synapse part
MP:0001363	increased anxiety-related response	322	746	False	GO:0044456	synapse part
ENSG00000213199	ACCN3 PPI subnetwork	322	8722	False	GO:0044456	synapse part
GO:0097060	synaptic membrane	322	3681	False	GO:0044456	synapse part
MP:0004792	abnormal synaptic vesicle number	322	977	False	GO:0044456	synapse part
MP:0001386	abnormal maternal nurturing	322	2586	False	GO:0044456	synapse part
MP:0004811	abnormal neuron physiology	322	598	False	GO:0044456	synapse part
MP:0002910	abnormal excitatory postsynaptic currents	322	1917	False	GO:0044456	synapse part
GO:0044297	cell body	322	3823	False	GO:0044456	synapse part
MP:0001384	abnormal pup retrieval	322	1349	False	GO:0044456	synapse part
ENSG00000147044	CASK PPI subnetwork	322	6567	False	GO:0044456	synapse part
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE__POSTSYNAPTIC_CELL	REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE__POSTSYNAPTIC_CELL	322	4069	False	GO:0044456	synapse part
GO:0030672	synaptic vesicle membrane	322	3537	False	GO:0044456	synapse part
MP:0002887	decreased susceptibility to pharmacologically induced seizures	322	1929	False	GO:0044456	synapse part
GO:0043025	neuronal cell body	322	3709	False	GO:0044456	synapse part
MP:0003996	clonic seizures	322	659	False	GO:0044456	synapse part
MP:0003997	tonic-clonic seizures	322	1119	False	GO:0044456	synapse part
MP:0002945	abnormal inhibitory postsynaptic currents	322	1462	False	GO:0044456	synapse part
ENSG00000169992	NLGN2 PPI subnetwork	322	7128	False	GO:0044456	synapse part
MP:0002557	abnormal social/conspecific interaction	322	520	False	GO:0044456	synapse part
MP:0008840	abnormal spike wave discharge	322	332	False	GO:0044456	synapse part
ENSG00000157193	LRP8 PPI subnetwork	322	7424	False	GO:0044456	synapse part
MP:0001364	decreased anxiety-related response	322	602	False	GO:0044456	synapse part
MP:0001488	increased startle reflex	322	1123	False	GO:0044456	synapse part
MP:0002919	enhanced paired-pulse facilitation	322	1488	False	GO:0044456	synapse part
GO:0044456	synapse part	322	3922	True	GO:0044456	synapse part
MP:0001417	decreased exploration in new environment	322	1387	False	GO:0044456	synapse part
MP:0002920	decreased paired-pulse facilitation	322	2562	False	GO:0044456	synapse part
MP:0002912	abnormal excitatory postsynaptic potential	322	2628	False	GO:0044456	synapse part
GO:0042734	presynaptic membrane	322	3518	False	GO:0044456	synapse part
MP:0004770	abnormal synaptic vesicle recycling	322	2177	False	GO:0044456	synapse part
MP:0003216	absence seizures	322	253	False	GO:0044456	synapse part
MP:0001900	impaired synaptic plasticity	322	1890	False	GO:0044456	synapse part
MP:0002206	abnormal CNS synaptic transmission	322	1227	False	GO:0044456	synapse part
ENSG00000054356	PTPRN PPI subnetwork	322	6613	False	GO:0044456	synapse part
GO:0019717	synaptosome	322	3763	False	GO:0044456	synapse part
MP:0001899	absent long term depression	322	1546	False	GO:0044456	synapse part
ENSG00000179915	NRXN1 PPI subnetwork	322	5040	False	GO:0044456	synapse part
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	322	3974	False	GO:0044456	synapse part
MP:0001435	no suckling reflex	322	2219	False	GO:0044456	synapse part
MP:0003635	abnormal synaptic transmission	322	2537	False	GO:0044456	synapse part
MP:0003313	abnormal locomotor activation	322	1092	False	GO:0044456	synapse part
ENSG00000107282	APBA1 PPI subnetwork	322	10444	False	GO:0044456	synapse part
ENSG00000091129	NRCAM PPI subnetwork	322	5558	False	GO:0044456	synapse part
MP:0000937	abnormal motor neuron morphology	322	2401	False	GO:0044456	synapse part
ENSG00000149295	DRD2 PPI subnetwork	322	9520	False	GO:0044456	synapse part
ENSG00000043591	ADRB1 PPI subnetwork	322	8157	False	GO:0044456	synapse part
MP:0001362	abnormal anxiety-related response	322	2246	False	GO:0044456	synapse part
MP:0001385	pup cannibalization	322	1100	False	GO:0044456	synapse part
GO:0045211	postsynaptic membrane	322	3762	False	GO:0044456	synapse part
GO:0008021	synaptic vesicle	322	3582	False	GO:0044456	synapse part
GO:0045202	synapse	322	3760	False	GO:0044456	synapse part
MP:0002572	abnormal emotion/affect behavior	322	2180	False	GO:0044456	synapse part
MP:0002906	increased susceptibility to pharmacologically induced seizures	322	864	False	GO:0044456	synapse part
ENSG00000187672	ERC2 PPI subnetwork	322	9512	False	GO:0044456	synapse part
MP:0001491	unresponsive to tactile stimuli	322	1052	False	GO:0044456	synapse part
MP:0002574	increased vertical activity	322	257	False	GO:0044456	synapse part
MP:0001650	abnormal seizure response to electrical stimulation	322	1198	False	GO:0044456	synapse part
MP:0009940	abnormal hippocampus pyramidal cell morphology	322	2050	False	GO:0044456	synapse part
MP:0001447	abnormal nest building behavior	322	1032	False	GO:0044456	synapse part
GO:0090136	epithelial cell-cell adhesion	323	10903	False	GO:0014704	intercalated disc
GO:0044291	cell-cell contact zone	323	3819	False	GO:0014704	intercalated disc
GO:0005916	fascia adherens	323	3800	False	GO:0014704	intercalated disc
GO:0014704	intercalated disc	323	3938	True	GO:0014704	intercalated disc
MP:0004567	decreased myocardial fiber number	323	1752	False	GO:0014704	intercalated disc
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	323	53	False	GO:0014704	intercalated disc
ENSG00000117528	ABCD3 PPI subnetwork	324	7289	False	GO:0044438	microbody part
KEGG_PEROXISOME	KEGG_PEROXISOME	324	11	False	GO:0044438	microbody part
GO:0042579	microbody	324	3905	False	GO:0044438	microbody part
GO:0044438	microbody part	324	3941	True	GO:0044438	microbody part
GO:0031231	intrinsic to peroxisomal membrane	324	3714	False	GO:0044438	microbody part
GO:0005779	integral to peroxisomal membrane	324	3807	False	GO:0044438	microbody part
GO:0031903	microbody membrane	324	3959	False	GO:0044438	microbody part
GO:0005778	peroxisomal membrane	324	3808	False	GO:0044438	microbody part
GO:0005777	peroxisome	324	3809	False	GO:0044438	microbody part
ENSG00000162735	PEX19 PPI subnetwork	324	8739	False	GO:0044438	microbody part
GO:0044439	peroxisomal part	324	3944	False	GO:0044438	microbody part
GO:0005782	peroxisomal matrix	324	3799	False	GO:0044438	microbody part
ENSG00000139197	PEX5 PPI subnetwork	324	5187	False	GO:0044438	microbody part
REACTOME_PEROXISOMAL_LIPID_METABOLISM	REACTOME_PEROXISOMAL_LIPID_METABOLISM	324	4527	False	GO:0044438	microbody part
GO:0031907	microbody lumen	324	3955	False	GO:0044438	microbody part
ENSG00000133103	COG6 PPI subnetwork	325	5692	False	GO:0017119	Golgi transport complex
ENSG00000136152	COG3 PPI subnetwork	325	7237	False	GO:0017119	Golgi transport complex
ENSG00000103051	COG4 PPI subnetwork	325	6417	False	GO:0017119	Golgi transport complex
ENSG00000135775	COG2 PPI subnetwork	325	8954	False	GO:0017119	Golgi transport complex
ENSG00000164597	COG5 PPI subnetwork	325	7723	False	GO:0017119	Golgi transport complex
ENSG00000213380	COG8 PPI subnetwork	325	8499	False	GO:0017119	Golgi transport complex
ENSG00000105700	KXD1 PPI subnetwork	325	8168	False	GO:0017119	Golgi transport complex
GO:0017119	Golgi transport complex	325	3945	True	GO:0017119	Golgi transport complex
GO:0046933	hydrogen ion transporting ATP synthase activity, rotational mechanism	326	2784	False	GO:0016469	proton-transporting two-sector ATPase complex
GO:0015992	proton transport	326	12493	False	GO:0016469	proton-transporting two-sector ATPase complex
GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain	326	3782	False	GO:0016469	proton-transporting two-sector ATPase complex
ENSG00000140105	WARS PPI subnetwork	326	5411	False	GO:0016469	proton-transporting two-sector ATPase complex
GO:0015078	hydrogen ion transmembrane transporter activity	326	3176	False	GO:0016469	proton-transporting two-sector ATPase complex
GO:0019829	cation-transporting ATPase activity	326	3239	False	GO:0016469	proton-transporting two-sector ATPase complex
GO:0015991	ATP hydrolysis coupled proton transport	326	12489	False	GO:0016469	proton-transporting two-sector ATPase complex
GO:0016469	proton-transporting two-sector ATPase complex	326	3953	True	GO:0016469	proton-transporting two-sector ATPase complex
GO:0015988	energy coupled proton transport, against electrochemical gradient	326	12477	False	GO:0016469	proton-transporting two-sector ATPase complex
GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain	326	3784	False	GO:0016469	proton-transporting two-sector ATPase complex
GO:0046961	proton-transporting ATPase activity, rotational mechanism	326	2790	False	GO:0016469	proton-transporting two-sector ATPase complex
GO:0006818	hydrogen transport	326	13697	False	GO:0016469	proton-transporting two-sector ATPase complex
GO:0051117	ATPase binding	326	2725	False	GO:0016469	proton-transporting two-sector ATPase complex
ENSG00000154767	XPC PPI subnetwork	327	10620	False	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER
MP:0008410	increased cellular sensitivity to ultraviolet irradiation	327	1626	False	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER
GO:0044349	DNA excision	327	12035	False	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER
GO:0000718	nucleotide-excision repair, DNA damage removal	327	11881	False	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER
ENSG00000167986	DDB1 PPI subnetwork	327	9372	False	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER
ENSG00000114026	OGG1 PPI subnetwork	327	6542	False	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER
REACTOME_DUAL_INCISION_REACTION_IN_GG:NER	REACTOME_DUAL_INCISION_REACTION_IN_GG:NER	327	4149	False	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER
ENSG00000012061	ERCC1 PPI subnetwork	327	9877	False	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER
GO:0009411	response to UV	327	12636	False	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER
MP:0003324	increased liver adenoma incidence	327	1071	False	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER
ENSG00000136936	XPA PPI subnetwork	327	5482	False	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER	327	3981	True	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER
ENSG00000049167	ERCC8 PPI subnetwork	327	9934	False	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER
ENSG00000134574	DDB2 PPI subnetwork	327	5501	False	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER
GO:0006308	DNA catabolic process	327	12407	False	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG:NER
REACTOME_L1CAM_INTERACTIONS	REACTOME_L1CAM_INTERACTIONS	328	4621	False	REACTOME_AXON_GUIDANCE	REACTOME_AXON_GUIDANCE
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	REACTOME_SIGNAL_TRANSDUCTION_BY_L1	328	3971	False	REACTOME_AXON_GUIDANCE	REACTOME_AXON_GUIDANCE
KEGG_AXON_GUIDANCE	KEGG_AXON_GUIDANCE	328	8	False	REACTOME_AXON_GUIDANCE	REACTOME_AXON_GUIDANCE
ENSG00000173546	CSPG4 PPI subnetwork	328	7849	False	REACTOME_AXON_GUIDANCE	REACTOME_AXON_GUIDANCE
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT:GROWTH	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT:GROWTH	328	4086	False	REACTOME_AXON_GUIDANCE	REACTOME_AXON_GUIDANCE
REACTOME_NETRIN:1_SIGNALING	REACTOME_NETRIN:1_SIGNALING	328	4691	False	REACTOME_AXON_GUIDANCE	REACTOME_AXON_GUIDANCE
REACTOME_DEVELOPMENTAL_BIOLOGY	REACTOME_DEVELOPMENTAL_BIOLOGY	328	4024	False	REACTOME_AXON_GUIDANCE	REACTOME_AXON_GUIDANCE
ENSG00000173406	DAB1 PPI subnetwork	328	7204	False	REACTOME_AXON_GUIDANCE	REACTOME_AXON_GUIDANCE
GO:0007409	axonogenesis	328	12468	False	REACTOME_AXON_GUIDANCE	REACTOME_AXON_GUIDANCE
GO:0007411	axon guidance	328	12471	False	REACTOME_AXON_GUIDANCE	REACTOME_AXON_GUIDANCE
ENSG00000142949	PTPRF PPI subnetwork	328	7873	False	REACTOME_AXON_GUIDANCE	REACTOME_AXON_GUIDANCE
